Signum,Plats,Socken,Härad,Kommun,Placering,Koordinater,Runtyper,Korsform,Period,Stilgruppering,Ristare,Materialtyp,Material,Föremål,Latitude_orig,Longtitude_orig,Latitude_add,Longtitude_add,Latitude_mix,Longtitute_mix
U NOR2002;32 U ,Bolstomta,Solna sn,Danderyds skeppslag,Solna,,6583042.163,,,U 375/400-675 (Imer 2007),,,sten,ljusröd sandsten,8 fragment av tre bildstenar,59.36642647,,59.363,17.996,59.36642647,17.996
U NOR2002;33A $ ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587592.162,,,V,,,sten,röd sandsten,2 sammanhörande fragment av runsten,59.40721979,,59.3293,18.0686,59.40721979,18.0686
U NOR2002;33B $ ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587592.162,,,V,,,sten,röd sandsten,fragment av runsten,59.40718555,,59.3293,18.0686,59.40718555,18.0686
U NOR2002;33C  ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587592.162,,,V,,,sten,röd sandsten,fragment av runsten,59.40715127,,59.3293,18.0686,59.40715127,18.0686
U NOR2002;33D  ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587592.162,,,V,,,sten,röd sandsten,2 sammanhörande fragment av runsten,59.40711697,,59.3293,18.0686,59.40711697,18.0686
U NOR2002;33E $ ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587592.162,,,V,,,sten,röd sandsten,fragment av runsten,59.40708263,,59.3293,18.0686,59.40708263,18.0686
U NOR2002;33F $ ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587592.162,,,V,,,sten,"grå, gråbrun, mörkröd, sandsten","10-tal ristade fragment av runstenar, några har inbördes passning",59.40704827,,59.3293,18.0686,59.40704827,18.0686
U NOR2003;22 M ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612200.161,,,M 1100-t,,,ben/horn,ben,"runben, revben",59.6278157,,59.6165,17.7235,59.6278157,17.7235
U NOR2003;23  ,Skesta,Vada sn,Vallentuna ,Vallentuna,,6606512.163,,,V,,Torsten (A) [Källström 2007a:269],sten,gnejsgranit,runsten,59.57674484,,59.5342,18.0771,59.57674484,18.0771
U Owe1996b;119  ,Össeby-Garns kyrka,Össeby-Garns sn,Vallentuna ,Vallentuna,I vapenhuset vid U 185.,6607248.164,,,V,,,sten,grå granit,fragment av runsten,59.58331402,,59.5342,18.0771,59.58331402,18.0771
U RR1987;134  ,Granby,Spånga sn,Sollentuna ,Stockholm,,6589026.162,,,V,Pr4? [Gräslund muntligt],Visäte (A),sten,,berghäll,59.41977767,,59.3293,18.0686,59.41977767,18.0686
U SD2013;24  ,Odensala kyrka,Odensala sn,Ärlinghundra ,Sigtuna,I kyrkan.,6617984.162,,,V,,Åsmund (S),sten,grå granit,fragment av runsten,59.67957339,,59.6165,17.7235,59.67957339,17.7235
U SHM5664 M ,Uppsala,Uppsala,,Uppsala,SHM (5664),6639325.16,,,M,,,ben/horn,ben,kam,59.87101498,,59.8586,17.6389,59.87101498,17.6389
U SHM28883:54  ,Flasta mur,Skoklosters sn,Håbo ,Håbo,SHM (28883:54),6622355.16,,,V,,,sten,,2 fragment av runsten,59.71872171,,59.563,17.543,59.71872171,17.543
U SHM34526:735  ,Uppsala,Uppsala,,Uppsala,SHM (34526:735),6639125.16,,,V/M,,,ben/horn,ben,runben,59.86915011,,59.8586,17.6389,59.86915011,17.6389
U Sl2  ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum (Sf 837e),6612130.161,,,V/M,,,ben/horn,revben,"runben, revben, fragment",59.62690897,,59.6165,17.7235,59.62690897,17.7235
U Sl81  ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612200.161,,,V 1051-1071,,,ben/horn,horn,"kamskena, fragment",59.62750208,,59.6165,17.7235,59.62750208,17.7235
U Sl93  ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612200.161,,,V m 1000-t,,,ben/horn,ländkota(?),"runben, fragment",59.62746708,,59.6165,17.7235,59.62746708,17.7235
U Sl95 $ ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612200.161,,,V 1055-1075,,,ben/horn,revben,runben,59.62743206,,59.6165,17.7235,59.62743206,17.7235
U Sl115 M ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612150.161,,,M,,,ben/horn,revben,"runben, revben",59.62694838,,59.6165,17.7235,59.62694838,17.7235
U Sl117  ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612200.161,,,V/M,,,ben/horn,ben,"runben, revben",59.62736191,,59.6165,17.7235,59.62736191,17.7235
U SSM2009:2;34  ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587591.162,,,V,,,sten,mörkröd sandsten,fragment av runsten,59.40652026,,59.3293,18.0686,59.40652026,18.0686
U SSM2009:2;35  ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587591.162,,,V,,,sten,grå-gråbrun sandsten,2 sammanhörande fragment av runsten,59.40648542,,59.3293,18.0686,59.40648542,18.0686
U SSM2009:2;38  ,Spånga kyrka,Spånga sn,Sollentuna ,Stockholm,Stockholms stadsmuseum (SSM 64896),6587591.162,,,V,,,sten,mörkbrun sandsten,fragment av runsten,59.40645055,,59.3293,18.0686,59.40645055,18.0686
U STERIK2002;168 M ,Helgeandsholmen,Stockholm,,Stockholm,SHM (9714:4),6580725.163,,,M 1300-1400-t,,,metall,tenn,kanna med runristat lock,59.34480833,,59.3293,18.0686,59.34480833,18.0686
U THS10;58 $ ,Kvarntorp,Täby sn,Danderyds skeppslag,Täby,,6592485.163,,,V,?,,sten,,berghäll,59.45029314,,59.4439,18.0687,59.45029314,18.0687
U THS30;78  ,Åkerby,Täby sn,Danderyds skeppslag,Täby,"I Täby hembygdsförenings Hembygdsmuseum (nr. 1990), förvaras för tillfället i SHM.",6594650.163,,,V,,,sten,rödaktig sandsten,fragment av runsten,59.46968388,,59.4439,18.0687,59.46968388,18.0687
U THS30;83 †$ ,Hagby skog,Täby sn,Danderyds skeppslag,Täby,,6594775.162,,,V,?,,sten,,runsten,59.47077037,,59.4439,18.0687,59.47077037,18.0687
U TOR1996;307 M ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612200.161,,,M 1100-t,,,ben/horn,ben,"runben, revben",59.62708014,,59.6165,17.7235,59.62708014,17.7235
U Uppl1969;32 M ,Uppsala,Uppsala,,Uppsala,Upplandsmuseet (13000:241),6639266.16,,,M s 1000-t - 1100-t,,,metall,brons,bleck,59.86988283,,59.8586,17.6389,59.86988283,17.6389
U UR2;138A  ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612200.161,,,?,,,ben/horn,horn,kam,59.6270094,,59.6165,17.7235,59.6270094,17.7235
U UR2;138B  ,Sigtuna,Sigtuna,,Sigtuna,Sigtuna museum,6612250.161,runliknande tecken,,?,,,ben/horn,horn,knivskaft,59.62742259,,59.6165,17.7235,59.62742259,17.7235
U UR4;4  ,Uppsala,Uppsala,,Uppsala,Upplands Fornminnesförenings samlingar,6639050.16,,,?,,,trä,trä,laggat fat,59.86783764,,59.8586,17.6389,59.86783764,17.6389
Vs 1  ,Stora Rytterns kyrkoruin,Rytterns sn (Rytterne),Snevringe ,Västerås,,6599256.153,,,V,Pr1,Ovan ristare.,sten,grå och rödaktig granit,runsten,59.51076492,,59.6162,16.5528,59.51076492,16.5528
Vs 2  ,Stora Rytterns kyrkoruin,Rytterns sn (Rytterne),Snevringe ,Västerås,,6599252.153,,A2; B1; 0; D5; E8; F3; 0,V,?,Ovan ristare.,sten,grå granit,ristad sten,59.51069369,,59.6162,16.5528,59.51069369,16.5528
Vs 3 † ,Kävlinge ,Dingtuna sn,Tuhundra ,Västerås,,6608600.153,,"A4; B1; C6, C7; D1; E4, E8; F3; 0",V,?,,sten,,runsten,59.59453186,,59.6162,16.5528,59.59453186,16.5528
Vs 4 $ ,Vändle,Dingtuna sn,Tuhundra ,Västerås,,6605024.153,,,"V ung, ev 1100-t",Pr1 - Pr2,Ev. samma som gjort Sö 82.,sten,rödgrå granit,fragment av runsten,59.56241142,,59.6162,16.5528,59.56241142,16.5528
Vs 5  ,Vändle,Dingtuna sn,Tuhundra ,Västerås,,6604870.153,,,V,Fp?,Sigge (S),sten,granit,runsten,59.56099418,,59.6162,16.5528,59.56099418,16.5528
Vs 6 †M ,Västerås domkyrka,Västerås,,Västerås,,6610500.154,,,M,,,övrigt,tegel,tegelsten,59.61147244,,59.6162,16.5528,59.61147244,16.5528
Vs 7 †M ,Västerås domkyrka,Västerås,,Västerås,,6610500.154,,,M,,,övrigt,tegel,tegelsten,59.6114368,,59.6162,16.5528,59.6114368,16.5528
Vs 8 M ,Västerås domkyrka,Västerås,,Västerås,I sakristiekällarens södra vägg.,6610500.154,,,M,,,puts,kalkputs,putsinskrift,59.61140114,,59.6162,16.5528,59.61140114,16.5528
Vs 9 $ ,Saltängsbron,Västerås (f.d. Lundby sn),,Västerås,,6607957.154,,"A7; B3; C1, C10; D1; 0; F3; 0",V,Pr3,,sten,granit,runsten,59.58854917,,59.6162,16.5528,59.58854917,16.5528
Vs 10  ,Saltängsbron,Västerås (f.d. Lundby sn),,Västerås,,6607919.154,,,V,Pr4,Livsten (A); Tidkume (A),sten,blågrå granit,ristad sten,59.58817254,,59.6162,16.5528,59.58817254,16.5528
Vs 11 †$ ,Västerås,Västerås,,Västerås,,6610250.154,,,V,?,,sten,,fragment av runsten,59.60905093,,59.6162,16.5528,59.60905093,16.5528
Vs 12  ,Västerås,Västerås,,Västerås,"I Länsmuseet, nu på Vallby friluftsmuseum.",6610112.154,,,V 1100-t,Pr3?,,sten,granit,kistlockformad gravhäll,59.607777,,59.6162,16.5528,59.607777,16.5528
Vs 13  ,Västerås,Västerås (f.d. Badelunda sn),,Västerås,,6612512.155,,,V 1000-1050,?,Vred (S),sten,granit,runsten,59.62927425,,59.6162,16.5528,59.62927425,16.5528
Vs 14 M ,Björksta kyrka,Björksta sn,Yttertjurbo ,Västerås,SHM (10028:8),6614986.156,,,M b 1300-t,,,metall,järn,dörrbeslag,59.65143524,,59.6162,16.5528,59.65143524,16.5528
Vs 15  ,Lilla Kyringe,Björksta sn,Yttertjurbo ,Västerås,Vid Målhammar.,6609729.156,,,V,Pr4,Balle (S),sten,granit,runsten,59.60423319,,59.6162,16.5528,59.60423319,16.5528
Vs 16  ,Tortuna kyrka,Tortuna sn,Yttertjurbo ,Västerås,Inmurad i sakristians östra vägg.,6617899.155,,A1; B1; C6; D4; 0; F2; 0,V,Pr3,,sten,granit med gulaktigt ytskikt,runsten,59.67749871,,59.6162,16.5528,59.67749871,16.5528
Vs 17  ,Råby,Tortuna sn,Yttertjurbo ,Västerås,,6618271.155,,,V,Pr5?,Litle (A),sten,granit,runsten,59.68080025,,59.6162,16.5528,59.68080025,16.5528
Vs 18  ,Berga,Skultuna sn,Norrbo ,Västerås,Vid Skultuna bruk.,6620850.154,,,V,Fp,Samma som gjort Vs 19.,sten,granit,runsten,59.70390271,,59.6162,16.5528,59.70390271,16.5528
Vs 19  ,Berga,Skultuna sn,Norrbo ,Västerås,Vid Skultuna bruk.,6620900.154,,,V 1040-t,Fp,Samma som gjort Vs 18.,sten,granit,runsten,59.70431518,,59.6162,16.5528,59.70431518,16.5528
Vs 20  ,Prästgården,Romfartuna sn,Norrbo ,Västerås,I kyrkans vapenhus.,6623750.154,,"A1; B2; C1, C6, C7; D3; 0; F3; G2, G4",V,Pr2?,Litle (S),sten,granit med mörka och grönaktiga inslag,runsten,59.72984874,,59.6162,16.5528,59.72984874,16.5528
Vs 21 $ ,Äs,Romfartuna sn,Norrbo ,Västerås,"I Länsmuseet, Västerås.",6620446.154,,?; ?; C8; D5; ?; F3; ?,V,Fp,,sten,granit,fragment av runsten,59.70016962,,59.6162,16.5528,59.70016962,16.5528
Vs 22 $ ,Ulvsta,Harakers sn,Norrbo ,Västerås,Vid Svanå bruk.,6629700.154,,"A1; B1; C6, C7; D3; 0; F3; 0",V,Pr3?,Litle (A),sten,granit,runsten,59.78315807,,59.6162,16.5528,59.78315807,16.5528
Vs 23  ,Gussjö,Fläckebo sn,Norrbo ,Sala,,6641460.153,,,V,?,,sten,mörkgrå glimmerskiffer,runsten,59.8886274,,59.9238,16.6062,59.8886274,16.6062
Vs 24 $ ,Hassmyra,Fläckebo sn,Norrbo ,Sala,Vid hembygdsgården.,6639420.153,,,V,Pr4,Balle (S),sten,gnejs med vittrad yta,runsten,59.87028903,,59.9238,16.6062,59.87028903,16.6062
Vs 25 † ,Sätra,Fläckebo sn,Norrbo ,Sala,,6638200.154,,,V,Fp,,sten,,fragment av runsten,59.85930727,,59.9238,16.6062,59.85930727,16.6062
Vs 26 M ,Vallrum,Kumla sn,Övertjurbo ,Sala,Länsmuseet i Västerås (nr 399).,6628400.154,,,M,,,sten,sandsten,handkvarn,59.77134931,,59.9238,16.6062,59.77134931,16.6062
Vs 27 $ ,Grällsta,Kila sn,Övertjurbo ,Sala,,6637177.154,,A1; B1; 0; D3; 0; F3; 0,V m 1000-t,Pr5?,Litle (S),sten,granit med gulaktigt ytskikt,runsten,59.85005629,,59.9238,16.6062,59.85005629,16.6062
Vs 29  ,Sala landsförsamlings kyrka,Sala landsförsamling,Övertjurbo ,Sala,Inmurad i södra väggen.,6646147.155,,,V,Pr4,Livsten (S),sten,granit med mörkare inslag,runsten,59.9304932,,59.9238,16.6062,59.9304932,16.6062
Vs 30 $ ,Forneby,Möklinta sn,Övertjurbo ,Sala,På Möklinta Gammelgård.,6661447.154,,,V,?,Erik (A) [Stille 1999b],sten,röd sandsten,runsten,60.06771566,,59.9238,16.6062,60.06771566,16.6062
Vs 31 $ ,Österbännbäck,Möklinta sn,Övertjurbo ,Sala,,6672920.154,,A1; B2 (?); C1; D6; 0; F2; 0,V,Fp,,sten,granit,jordfast stenblock,60.17060243,,59.9238,16.6062,60.17060243,16.6062
Vs 32  ,Prästgården,Västerfärnebo sn,Vangsbro ,Sala,På Gammelgården.,6647500.153,,A1; B1; 0; D3; 0; F3; 0,V,Pr3 - Pr4,Litle (A),sten,rödgrå granit,fragment av runsten,59.94252096,,59.9238,16.6062,59.94252096,16.6062
Vs 33 † ,Prästgården,Västerfärnebo sn,Vangsbro ,Sala,,6647475.153,,,V,?,Litle (A),sten,,fragment av runsten,59.94225981,,59.9238,16.6062,59.94225981,16.6062
Vs Fv1972;266 M ,Irsta kyrka,Irsta sn,Siende ,Västerås,Kyrkdörr mellan vapenhus och långhus.,6609075.155,,,M 1300-t,,,trä,furu,dörr,59.59771491,,59.6162,16.5528,59.59771491,16.5528
Vs Fv1988;36 $ ,Jädra,Hubbo sn,Siende ,Västerås,,6615726.155,,"A4; B1; C6, C7; D1; 0; F3; 0",V,Fp,,sten,granit,runsten,59.65735002,,59.6162,16.5528,59.65735002,16.5528
Vs Fv1992;173 M ,Västerås,Västerås,,Västerås,,6610150.154,,,M b 1200-t (stratigr.),,,trä,trä,knivskaft,59.60728676,,59.6162,16.5528,59.60728676,16.5528
Nä 1  ,Viby kyrka,Viby sn,Grimstens ,Hallsberg,I vapenhuset och i sakristian.,6549129.145,,,V,?,,sten,grå sandsten,2 fragment av runsten,59.05974953,,59.0667,15.1167,59.05974953,15.1167
Nä 2 $M ,Väla,Viby sn,Grimstens ,Hallsberg,SHM (17961),6550632.145,,,M m 1200-t,,,metall,guld,fingerring,59.07319993,,59.0667,15.1167,59.07319993,15.1167
Nä 3  ,Frösvi,Edsbergs sn,Edsbergs ,Lekeberg,,6556314.145,,,V,?,,sten,blågrå granit,fragment av runsten,59.12414724,,59.184,14.8723,59.12414724,14.8723
Nä 4  ,Riseberga kloster,Edsbergs sn,Edsbergs ,Lekeberg,I Örebro läns museum (6223).,6559600.145,,,V,Pr4,,sten,grå sandsten,fragment av lockhäll till gravkista,59.15359548,,59.184,14.8723,59.15359548,14.8723
Nä 5  ,Riseberga kloster,Edsbergs sn,Edsbergs ,Lekeberg,I Örebro läns museum (6222).,6559600.145,,,V,Pr3,,sten,sandsten,gavelsten till gravkista,59.15355952,,59.184,14.8723,59.15355952,14.8723
Nä 6  ,Riseberga kloster,Edsbergs sn,Edsbergs ,Lekeberg,I Örebro läns museum.,6559600.145,,,V,Pr4,,sten,grå sandsten,fragment av gravhäll,59.15352353,,59.184,14.8723,59.15352353,14.8723
Nä 7 † ,Riseberga kloster,Edsbergs sn,Edsbergs ,Lekeberg,,6559600.145,,,V,?,,sten,sandsten?,fragment av gravhäll,59.1534875,,59.184,14.8723,59.1534875,14.8723
Nä 8  ,Väsby,Kräcklinge sn,Hardemo ,Lekeberg,I västra bogårdsmuren vid Kräcklinge kyrka.,6560783.145,,,V,?,,sten,gulröd sandsten,runsten,59.16406599,,59.184,14.8723,59.16406599,14.8723
Nä 9  ,Vesta,Kumla sn,Kumla ,Kumla,,6553322.147,,,V,RAK,Ev. samma som gjort Nä 12.,sten,grå sandsten,runsten,59.09708531,,59.1276,15.1451,59.09708531,15.1451
Nä 10 $U ,Mariedamm,Lerbäcks sn,Kumla ,Askersund,SHM (12762),6525700.146,,,U ca 450-550,,,metall,guld,brakteat (C-typ),58.84920032,,58.8789,14.9039,58.84920032,14.9039
Nä 11  ,Tälje bro,Askers sn,Askers ,Örebro,"Vid Hummelsta, Stora Mellösa sn.",6560374.148,,,V,Pr2?,,sten,blågrå granit,runsten,59.16028788,,59.2753,15.2134,59.16028788,15.2134
Nä 12 $ ,Stora Mellösa kyrka,Stora Mellösa sn,Askers ,Örebro,,6565718.148,,,V,RAK,Ev. samma som gjort Nä 9.,sten,rödaktig granit,runsten,59.20820056,,59.2753,15.2134,59.20820056,15.2134
Nä 13  ,Stora Mellösa kyrka,Stora Mellösa sn,Askers ,Örebro,"Ett fragment inmurat i vapenhusets östra vägg, ett i en materialbod i vapenhuset.",6565726.148,,,V ca 1100,Pr3,,sten,grå kalksten,2 fragment av gravhäll,59.20823606,,59.2753,15.2134,59.20823606,15.2134
Nä 14  ,Bärsta,Stora Mellösa sn,Askers ,Örebro,,6566113.148,,"A1; B1; C9, C10; D1, D4; E5, E7, E9; F3; 0",V,Pr2?,,sten,gråröd gnejsgranit med kvartsinslag,runsten,59.21167206,,59.2753,15.2134,59.21167206,15.2134
Nä 15  ,Åsby,Stora Mellösa sn,Askers ,Örebro,,6564827.149,,,V,Fp,,sten,granit,jordfast stenblock,59.20009724,,59.2753,15.2134,59.20009724,15.2134
Nä 16  ,Ormesta,Almby sn (nu Örebro),Örebro ,Örebro,I Örebro läns museum (7561).,6570225.147,,,V,RAK,,sten,grå sandsten,fragment av runsten,59.24849356,,59.2753,15.2134,59.24849356,15.2134
Nä 17  ,Ormesta,Almby sn (nu Örebro),Örebro ,Örebro,I Örebro läns museum (9270).,6570225.147,,,V,?,,sten,gråröd sandsten,runsten,59.2484571,,59.2753,15.2134,59.2484571,15.2134
Nä 18  ,Kumla by,Hovsta sn,Örebro ,Örebro,I Örebro läns museum (430).,6580300.147,,,V,?,,sten,finkornig granit,fragment av runsten,59.33881539,,59.2753,15.2134,59.33881539,15.2134
Nä 19 M ,Täby kyrka,Täby sn,Örebro ,Örebro,Inmurad i sakristians yttermur.,6564381.146,,,M,,,sten,blågrå strimmig gnejs,runsten,59.19594995,,59.2753,15.2134,59.19594995,15.2134
Nä 20 M ,Granhammarskyrkan,Vintrosa sn,Örebro ,Örebro,I Örebro läns museum (nr. 20879).,6565323.145,,,M s 1100-t,,,sten,grå sandsten,gravhäll,59.20436541,,59.2753,15.2134,59.20436541,15.2134
Nä 21  ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,I Örebro läns museum (5556).,6577665.148,,,V s 1000-t,?,,sten,ljus kalksten,fragment av gravhäll,59.31506393,,59.2753,15.2134,59.31506393,15.2134
Nä 22  ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,I Örebro läns museum (4911).,6577665.148,,,V s 1000-t,?,,sten,kalksten,fragment av gravhäll,59.31502723,,59.2753,15.2134,59.31502723,15.2134
Nä 23 $ ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,,6577674.148,,,V,?,"Ev. samma som gjort Nä 26, 27 och 32.",sten,leptit,runsten,59.31507125,,59.2753,15.2134,59.31507125,15.2134
Nä 24 M ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,Inmurad i tornets tredje våning.,6577678.148,,,M,,,trä,ek,planka,59.31507038,,59.2753,15.2134,59.31507038,15.2134
Nä 25 † ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,,6577665.148,,,V,?,,sten,,fragment av runsten,59.31491696,,59.2753,15.2134,59.31491696,15.2134
Nä 26  ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,Inmurad i västra gaveln.,6577678.148,,,V,Pr2,Samma som gjort Nä 27 och (ev.) 23 samt 32.,sten,svart glimmerrik granit,runsten,59.31499678,,59.2753,15.2134,59.31499678,15.2134
Nä 27  ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,I östra bogårdsmuren.,6577647.148,,,V,Pr2?,Samma som gjort Nä 26 och (ev.) 23 samt 32.,sten,svart glimmerrik granit,ristad sten,59.3146818,,59.2753,15.2134,59.3146818,15.2134
Nä 28 † ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,,6577665.148,,,V,?,,sten,,runsten,59.31480642,,59.2753,15.2134,59.31480642,15.2134
Nä 29 $ ,Apelboda,Glanshammars sn,Glanshammars ,Örebro,,6581598.148,,,V,Pr1,,sten,mörkgrå granit,runsten,59.35005627,,59.2753,15.2134,59.35005627,15.2134
Nä 30  ,Äversta,Glanshammars sn,Glanshammars ,Örebro,,6579234.148,,,V,?,,sten,granit,3 fragment av runsten,59.32880961,,59.2753,15.2134,59.32880961,15.2134
Nä 31  ,Södra Lunger,Götlunda sn,Glanshammars ,Arboga,,6575975.149,,,V,Fp,,sten,rödgrå granit,runsten,59.29953296,,59.3954,15.8385,59.29953296,15.8385
Nä 32  ,Urvalla,Götlunda sn,Glanshammars ,Arboga,,6583692.149,,,V,Pr2 - Pr3,"Ev. samma som gjort Nä 23, 26 och 27.",sten,gråsvart glimmerrik granit,runsten,59.36873234,,59.3954,15.8385,59.36873234,15.8385
Nä 33 M ,Rinkaby kyrka,Rinkaby sn,Glanshammars ,Örebro,"SHM (3767), deponerad i Örebro länsmuseum",6577130.147,,,M 1140-1175,,,sten,grågrön urkalksten,dopfunt,59.30982159,,59.2753,15.2134,59.30982159,15.2134
Nä 34  ,Nasta,Rinkaby sn,Glanshammars ,Örebro,,6579038.147,,,V,Pr3?,En van och konstnärligt framstående ristare.,sten,ljusgrå granit,runsten,59.32690298,,59.2753,15.2134,59.32690298,15.2134
Nä FBB1978;69  ,Glanshammars kyrka,Glanshammars sn,Glanshammars ,Örebro,Inmurad i kapellets sydvästra valvkappa.,6577665.148,,,V,,,sten,gråblå kalksten,ristad sten,59.31454746,,59.2753,15.2134,59.31454746,15.2134
Nä Fv1979;234 M ,Örebro,Örebro,,Örebro,,6572400.147,p-runan har formen K,,M 1300-t (stratigr.),,,trä,trä,laggskålsbotten,59.267273,,59.2753,15.2134,59.267273,15.2134
Nä Fv1979;236 M ,Örebro,Örebro,,Örebro,,6572400.147,,,M 1300-t,,,övrigt,läder,knivslida,59.26723593,,59.2753,15.2134,59.26723593,15.2134
Nä Fv1992;153 M ,Örebro,Örebro,,Örebro,,6572375.147,,,M 1200-1350 (stratigr.),,,trä,trä,laggskålsbotten (fragm),59.26697452,,59.2753,15.2134,59.26697452,15.2134
Nä NOR1995;18  ,Ekeby kyrka,Ekeby sn,Sköllersta ,Kumla,,6560650.147,,,V,,,sten,kalksten,fragment av gavelhäll till eskilstunakista(?),59.16174002,,59.1276,15.1451,59.16174002,15.1451
Vr 1 U ,Järsberg,Varnums sn (Kristinehamns landsförsamling),Ölme ,Kristinehamn,,6575024.14,,,U 520/530-560/570 (Imer 2007),,,sten,rödaktig gnejsgranit,runsten,59.29066679,,59.3095,14.1082,59.29066679,14.1082
Vr 2  ,Rör,Väse sn,Väse ,Karlstad,,6590375.139,,,V,RAK,,sten,röd gnejsgranit,runsten,59.42835503,,59.3793,13.5036,59.42835503,13.5036
Vr 3  ,Västra Hovlanda,Hammarö sn,Grums ,Hammarö,,6579346.137,kortkvist-b,,V,RAK,,sten,röd gnejs,runsten,59.32936857,,59.2834,13.4977,59.32936857,13.4977
Vr 4 M ,Övre Ulleruds kyrka,Övre Ulleruds sn,Kils ,Forshaga,,6620872.137,,,M b 1200-t,,,sten,sandsten,"dopfunt, sockeln",59.70187917,,59.5276,13.4818,59.70187917,13.4818
Vr 5 M ,Kila kyrka,Kila sn,Näs ,Säffle,,6568674.133,p-runan har formen K,,M ca 1350,,,metall,malm,kyrkklocka,59.23354607,,59.1322,12.9289,59.23354607,12.9289
Vr NOR1994;27 $U ,Stommen,Gunnarskogs sn,Jösse ,Arvika,,6636154.132,,,U 520/530-560/570 (Imer 2007) ; U 550-700 (Fv 2011),,,sten,finkornig grå gnejs,runsten,59.83889699,,59.6569,12.5873,59.83889699,12.5873
Vr NOR1995;19A M ,Karinrud,Ölme sn,Ölme ,Kristinehamn,,6578257.14,,,M,,,metall,bly,"bleck, dubbelvikt",59.31944881,,59.3095,14.1082,59.31944881,14.1082
Vr NOR1995;19B $M ,Karinrud,Ölme sn,Ölme ,Kristinehamn,,6578257.14,,,M,,,,,sländtrissa,59.31941136,,59.3095,14.1082,59.31941136,14.1082
Gs 1  ,Österfärnebo kyrka,Österfärnebo sn,Gästriklands västra tingslag,Sandviken,,6687513.155,,A1; B1; C8; D1; E3; F3; 0,V andra hälften av 1000-t,Pr4,Önjut (S),sten,grå sandsten,runsten,60.29948927,,60.6161,16.7759,60.29948927,16.7759
Gs 2  ,Österfärnebo kyrka,Österfärnebo sn,Gästriklands västra tingslag,Sandviken,,6687513.155,,"A7; B2; C1; D1, D4; 0; F3; 0",V s 1000-t,Pr2,Samma som gjort Gs 19.,sten,röd gävlesandsten,8 fragment (5 sammanfogade) av runsten,60.29945027,,60.6161,16.7759,60.29945027,16.7759
Gs 3  ,Kungsgården,Österfärnebo sn,Gästriklands västra tingslag,Sandviken,,6687761.155,,,V,?,,sten,röd gävlesandsten,runsten,60.30163576,,60.6161,16.7759,60.30163576,16.7759
Gs 4 †$ ,Hedesunda kyrka,Hedesunda sn,Gästriklands östra tingslag,Gävle,,6696290.157,,"A1; B1; C6, C7, C9; D1; 0; F3; 0",V,Pr4,Öpir 1 (S),sten,sandsten,runsten,60.37809982,,60.6749,17.1413,60.37809982,17.1413
